No event,-0.41,0.14,0.44,14.30,1561600017249
No event,0.20,-0.13,0.19,14.30,1561600018251
No event,-0.48,0.14,0.72,14.30,1561600019251
No event,0.35,0.07,0.42,15.53,1561600020252
No event,0.23,-0.08,0.20,15.53,1561600021252
No event,-0.20,0.17,0.33,15.53,1561600022252
No event,-0.61,0.23,0.53,15.53,1561600023253
No event,-1.06,0.49,0.85,15.53,1561600024253
No event,0.69,-0.29,0.47,16.73,1561600025253
No event,0.10,-0.03,0.91,16.73,1561600026253
No event,-0.81,-0.31,0.60,16.73,1561600027254
No event,-0.07,0.08,0.57,16.73,1561600028255
No event,0.02,0.42,0.53,16.73,1561600029256
No event,-1.11,-0.46,0.20,13.99,1561600030256
No event,-0.47,-0.18,0.38,13.99,1561600031257
No event,0.55,0.20,0.24,13.99,1561600032257
No event,0.59,0.01,0.35,13.99,1561600033258
No event,0.31,-0.57,0.59,13.99,1561600034259
Speeding,0.20,0.17,0.23,10.71,1561600035260,13.00,77.69
No event,0.61,0.15,0.29,10.71,1561600036261
No event,0.04,-0.18,0.31,10.71,1561600037260
No event,-0.35,0.07,0.16,10.71,1561600038261
No event,-0.26,-0.49,0.06,10.71,1561600039262
No event,-0.67,0.20,0.13,10.47,1561600040262
No event,0.00,0.23,0.30,10.47,1561600041263
No event,0.21,-0.01,0.45,10.47,1561600042264
No event,-0.21,-0.04,0.61,10.47,1561600043264
No event,-0.63,0.24,1.05,10.47,1561600044265
No event,0.18,-0.00,1.72,13.91,1561600045267
No event,0.05,-0.15,1.51,13.91,1561600046267
No event,0.07,0.43,0.70,13.91,1561600047267
No event,-0.34,-0.36,0.28,13.91,1561600048267
No event,-0.15,-0.10,0.08,13.91,1561600049268
No event,-0.34,0.01,0.41,13.91,1561600050268
No event,-0.30,-0.06,0.25,13.91,1561600051269
No event,-0.12,0.35,0.44,13.91,1561600052269
No event,0.58,-0.35,0.01,13.91,1561600053268
No event,-0.37,0.17,0.05,9.60,1561600054269
No event,-0.42,-0.72,0.58,9.60,1561600055269
No event,-0.49,0.63,0.17,9.60,1561600056269
No event,0.31,-0.16,-0.01,9.60,1561600057270
No event,0.26,0.05,0.24,9.60,1561600058270
No event,0.28,-0.02,0.45,11.28,1561600059270
No event,-0.62,-0.01,0.55,11.28,1561600060271
No event,-0.07,-0.00,0.88,11.28,1561600061271
No event,-0.28,0.11,1.47,11.28,1561600062271
No event,-0.20,0.04,1.76,11.28,1561600063272
No event,-0.22,0.02,2.14,11.29,1561600064273
No event,-0.39,-0.01,1.89,11.29,1561600065273
No event,-0.19,0.13,1.25,11.29,1561600066273
No event,-0.41,0.00,0.81,11.29,1561600067274
No event,-0.32,-0.12,0.41,11.29,1561600068274
No event,-0.67,0.14,0.30,4.17,1561600069275
No event,-0.70,0.10,0.33,4.17,1561600070275
No event,-1.12,-0.00,0.20,4.17,1561600071275
No event,-0.49,-0.28,0.54,4.17,1561600072275
No event,-1.25,0.14,0.10,4.17,1561600073276
No event,-1.20,-0.11,0.54,4.17,1561600074276
No event,-1.11,-0.01,0.60,3.86,1561600075277
No event,-0.64,0.15,0.43,3.86,1561600076277
No event,-0.63,-0.15,0.42,3.86,1561600077278
No event,-0.73,-0.05,-0.10,3.86,1561600078278
No event,-0.48,0.05,-0.18,3.86,1561600079278
No event,-0.18,0.01,-0.19,4.07,1561600080278
No event,-0.40,0.03,-0.10,4.07,1561600081278
No event,-0.39,-0.09,-0.28,4.07,1561600082278
No event,-0.65,-0.06,-0.13,4.07,1561600083279
No event,-0.43,-0.04,0.37,4.07,1561600084278
No event,-0.37,0.08,0.56,7.30,1561600085279
No event,-0.41,-0.11,0.41,7.30,1561600086279
No event,-0.44,0.13,0.49,7.30,1561600087279
No event,-0.41,-0.00,0.47,7.30,1561600088279
No event,-0.25,0.06,0.19,7.30,1561600089280
No event,-0.20,-0.22,0.58,8.10,1561600090280
No event,-0.04,0.17,0.29,8.10,1561600091281
No event,-0.27,0.02,0.29,8.10,1561600092281
No event,-0.33,-0.00,0.36,8.10,1561600093282
No event,-0.16,-0.13,0.57,8.10,1561600094282
No event,-0.13,0.12,0.43,13.42,1561600095282
No event,-0.35,0.02,-0.09,13.42,1561600096284
No event,-0.26,-0.49,1.61,13.42,1561600097282
No event,-0.76,-0.33,0.29,13.42,1561600098282
No event,-0.70,0.06,0.26,13.42,1561600099283
No event,-1.18,-0.00,0.12,13.37,1561600100283
No event,-0.16,0.04,-0.06,13.37,1561600101283
No event,0.39,0.07,0.25,13.37,1561600102283
No event,-0.04,-0.05,0.22,13.37,1561600103283
No event,-0.07,0.04,0.03,13.37,1561600104284
No event,-0.43,0.30,0.16,13.37,1561600105284
No event,-0.40,0.08,0.08,13.37,1561600106285
No event,-0.21,-0.05,0.18,13.37,1561600107285
No event,-0.44,-0.10,0.39,13.37,1561600108285
No event,-1.09,-0.13,0.37,12.10,1561600109286
No event,-0.94,0.02,0.36,12.10,1561600110286
No event,-0.67,-0.02,0.93,12.10,1561600111286
No event,-0.64,0.05,1.56,12.10,1561600112286
No event,-0.92,0.16,1.58,12.10,1561600113287
No event,-0.35,0.16,1.64,10.13,1561600114287
No event,-0.22,0.24,1.73,10.13,1561600115288
No event,-0.69,-0.20,1.26,10.13,1561600116289
No event,-0.81,0.29,1.50,10.13,1561600117292
No event,-0.53,-0.01,1.18,10.13,1561600118290
No event,-0.24,0.04,0.82,9.28,1561600119291
No event,-0.42,-0.03,0.28,9.28,1561600120291
No event,-0.25,-0.68,0.48,9.28,1561600121290
No event,-0.21,0.62,1.05,9.28,1561600122291
No event,-0.47,0.15,1.70,9.28,1561600123291
No event,-0.34,0.05,1.32,9.28,1561600124292
Brake,-0.33,0.06,0.83,2.75,1561600125292,12.99,77.69
No event,-0.51,-0.00,0.60,2.75,1561600126293
No event,-0.39,-0.00,0.48,2.75,1561600127292
No event,-0.46,-0.00,0.23,2.75,1561600128293
No event,-0.37,-0.03,-0.31,2.75,1561600129293
No event,-0.42,-0.02,-0.89,0.59,1561600130293
No event,-0.31,-0.05,-0.54,0.59,1561600131293
No event,-0.26,-0.06,-0.49,0.59,1561600132294
